Date,Open,High,Low,Close,Adj_Close,Volume,Day
2016-10-28,14.84,15.103333,14.74,15.016667,15.016667,28200,780
2016-10-31,14.94,14.94,14.876667,14.91,14.91,25800,781
2016-11-01,14.916667,15,14.703333,14.936667,14.936667,52500,782
2016-11-02,14.783333,14.813333,14.61,14.63,14.63,102600,783
2016-11-03,14.643333,14.68,14.253333,14.27,14.27,34500,784
2016-11-04,14.24,14.766667,14.24,14.703333,14.703333,24600,785
2016-11-07,14.956667,15.153333,14.956667,15.126667,15.126667,78600,786
2016-11-08,15.023333,15.326667,15.023333,15.28,15.28,13500,787
2016-11-09,15.703333,16.013332,15.53,16.003332,16.003332,66600,788
2016-11-10,16.313334,16.446667,15.11,16.196667,16.196667,41100,789
2016-11-11,16.299999,16.57,16.299999,16.566668,16.566668,17400,790
2016-11-14,16.709999,16.726667,16.486668,16.663334,16.663334,31500,791
2016-11-15,16.666668,16.9,16.666668,16.853333,16.853333,37200,792
2016-11-16,16.786667,16.903334,16.57,16.57,16.57,19200,793
2016-11-17,16.67,16.906668,16.67,16.85,16.85,13200,794
2016-11-18,16.886667,16.886667,16.67,16.780001,16.780001,10800,795
2016-11-21,16.780001,16.823334,16.776667,16.82,16.82,2700,796
2016-11-22,16.746668,16.746668,16.286667,16.4,16.4,47700,797
2016-11-23,16.146667,16.783333,16.146667,16.783333,16.783333,8400,798
2016-11-25,16.833332,16.889999,16.766666,16.889999,16.889999,18900,799
2016-11-28,16.719999,16.719999,16.536667,16.540001,16.540001,18900,800
2016-11-29,16.52,16.703333,16.5,16.566668,16.566668,12300,801
2016-11-30,16.65,16.65,16.209999,16.26,16.26,25800,802
2016-12-01,16.443333,16.443333,15.82,15.873333,15.873333,24900,803
2016-12-02,16.063334,16.213333,16.063334,16.106667,16.106667,17400,804
2016-12-05,16.1,16.423332,16.1,16.383333,16.383333,48900,805
2016-12-06,16.393333,16.753332,16.370001,16.73,16.73,44100,806
2016-12-07,16.360001,16.389999,16.063334,16.370001,16.370001,34200,807
2016-12-08,16.236668,16.469999,16.236668,16.469999,16.469999,32100,808
2016-12-09,16.52,16.700001,16.393333,16.393333,16.393333,18600,809
2016-12-12,16.393333,16.403334,16.27,16.323334,16.323334,10800,810
2016-12-13,16.256666,16.370001,16.256666,16.266666,16.266666,29100,811
2016-12-14,16.07,16.17,16.056667,16.120001,16.120001,7800,812
2016-12-15,16.103333,16.293333,16.103333,16.266666,16.266666,12900,813
2016-12-16,16.42,16.446667,16.4,16.4,16.4,10200,814
2016-12-19,16.346666,16.583332,16.23,16.26,16.26,174000,815
2016-12-20,16.346666,16.373333,16.219999,16.336666,16.336666,26700,816
2016-12-21,16.263332,16.413334,16.246668,16.246668,16.246668,47400,817
2016-12-22,16.32,16.32,15.95,15.96,15.96,33600,818
2016-12-23,15.903333,16.43,15.903333,16.43,16.43,17100,819
2016-12-27,16.503332,16.516666,16.373333,16.373333,16.373333,8400,820
2016-12-28,16.266666,16.266666,16.116667,16.116667,16.116667,20700,821
2016-12-29,16.056667,16.190001,16.013332,16.049999,16.049999,10200,822
2016-12-30,16.059999,16.059999,15.973333,16,16,24300,823
2017-01-03,15.976667,15.996667,15.8,15.89,15.89,19500,824
2017-01-04,16.026667,16.25,16.026667,16.246668,16.246668,18900,825
2017-01-05,16.213333,16.243334,16.116667,16.163334,16.163334,10200,826
2017-01-06,16.110001,16.283333,16.110001,16.166668,16.166668,18900,827
2017-01-09,16.25,16.370001,16.143333,16.353333,16.353333,11400,828
2017-01-10,16.42,16.566668,16.216667,16.566668,16.566668,5700,829
2017-01-11,16.603333,16.636667,16.25,16.4,16.4,21600,830
2017-01-12,16.253332,16.58,16.213333,16.556667,16.556667,35700,831
2017-01-13,16.493334,16.873333,16.493334,16.76,16.76,30300,832
2017-01-17,16.626667,16.626667,16.436666,16.530001,16.530001,17400,833
2017-01-18,16.546667,16.566668,16.466667,16.566668,16.566668,9000,834
2017-01-19,16.513332,16.523333,16.389999,16.453333,16.453333,13200,835
2017-01-20,16.423332,16.446667,16.403334,16.433332,16.433332,5700,836
2017-01-23,16.373333,16.450001,16.33,16.386667,16.386667,19800,837
2017-01-24,16.209999,16.373333,16.193333,16.363333,16.363333,26100,838
2017-01-25,16.366667,16.549999,16.366667,16.526667,16.526667,23400,839
2017-01-26,16.506666,16.563334,16.343332,16.486668,16.486668,16800,840
2017-01-27,16.553333,16.603333,16.476667,16.59,16.59,7800,841
2017-01-30,16.549999,16.549999,16.25,16.386667,16.386667,12000,842
2017-01-31,16.493334,16.74,16.493334,16.74,16.74,5100,843
2017-02-01,16.843332,16.843332,16.773333,16.809999,16.809999,8100,844
2017-02-02,16.746668,16.953333,16.746668,16.85,16.85,19800,845
2017-02-03,16.843332,17.1,16.843332,17.09,17.09,22500,846
2017-02-06,17.023333,17.136667,16.993334,17.003332,17.003332,7800,847
2017-02-07,16.996668,17.033333,16.923332,16.933332,16.933332,11400,848
2017-02-08,16.853333,17.186666,16.853333,17.166668,17.166668,14100,849
2017-02-09,17.35,17.52,17.35,17.5,17.5,12300,850
2017-02-10,17.566668,17.566668,17.423332,17.423332,17.423332,18000,851
2017-02-13,17.536667,17.566668,17.476667,17.516666,17.516666,9900,852
2017-02-14,17.483334,17.633333,17.483334,17.633333,17.633333,5100,853
2017-02-15,17.653334,17.790001,17.653334,17.783333,17.783333,17100,854
2017-02-16,17.719999,17.753332,17.620001,17.753332,17.753332,11100,855
2017-02-17,17.783333,17.966667,17.586666,17.906668,17.906668,64500,856
2017-02-21,17.959999,17.959999,17.853333,17.856667,17.856667,21300,857
2017-02-22,17.813334,17.83,17.696667,17.73,17.73,13800,858
2017-02-23,17.533333,17.606667,17.496668,17.603333,17.603333,9000,859
2017-02-24,17.593332,17.703333,17.583332,17.703333,17.703333,8700,860
2017-02-27,17.783333,18.129999,17.783333,18.126667,18.126667,21300,861
2017-02-28,18.046667,18.046667,17.873333,17.889999,17.889999,51000,862
2017-03-01,18.076668,18.253332,18.076668,18.106667,18.106667,136800,863
2017-03-02,18.16,18.253332,18.056667,18.103333,18.103333,32700,864
2017-03-03,18.243334,18.243334,18.193333,18.24,18.24,5700,865
2017-03-06,18.083332,18.186666,18.040001,18.15,18.15,38100,866
2017-03-07,18.033333,18.08,17.936666,17.950001,17.950001,44700,867
2017-03-08,17.933332,18.163334,17.933332,17.969999,17.969999,15300,868
2017-03-09,17.946667,18.096666,17.946667,18.016666,18.016666,231300,869
2017-03-10,18.023333,18.023333,17.826668,17.956667,17.956667,16800,870
2017-03-13,17.906668,18.086666,17.856667,18.086666,18.086666,6900,871
2017-03-14,17.879999,17.940001,17.786667,17.903334,17.903334,6900,872
2017-03-15,17.983334,18.290001,17.983334,18.290001,18.290001,8700,873
2017-03-16,18.17,18.17,18.003332,18.030001,18.030001,23100,874
2017-03-17,18.136667,18.136667,18.076668,18.076668,18.076668,1200,875
2017-03-20,17.98,18.013332,17.946667,18,18,8100,876
2017-03-21,18.146667,18.146667,17.503332,17.503332,17.503332,75900,877
2017-03-22,17.566668,17.68,17.506666,17.653334,17.653334,4200,878
2017-03-23,17.586666,17.756666,17.586666,17.626667,17.626667,9000,879
2017-03-24,17.809999,17.823334,17.746668,17.746668,17.746668,2100,880
2017-03-27,17.603333,17.870001,17.530001,17.870001,17.870001,13500,881
2017-03-28,17.796667,17.946667,17.693333,17.83,17.83,29700,882
2017-03-29,17.73,17.799999,17.73,17.73,17.73,11100,883
2017-03-30,17.666668,17.773333,17.666668,17.77,17.77,11400,884
2017-03-31,17.783333,17.896667,17.783333,17.893333,17.893333,36000,885
2017-04-03,17.85,17.863333,17.763332,17.763332,17.763332,27000,886
2017-04-04,17.783333,17.783333,17.563334,17.603333,17.603333,20400,887
2017-04-05,17.763332,17.796667,17.360001,17.360001,17.360001,9300,888
2017-04-06,17.306667,17.373333,17.186666,17.33,17.33,59700,889
2017-04-07,17.266666,17.373333,17.266666,17.373333,17.373333,15300,890
2017-04-10,17.526667,17.526667,17.360001,17.360001,17.360001,10800,891
2017-04-11,17.213333,17.34,17.209999,17.34,17.34,44400,892
2017-04-12,17.290001,17.33,17.263332,17.283333,17.283333,30300,893
2017-04-13,17.43,17.43,17.370001,17.370001,17.370001,4200,894
2017-04-17,17.34,17.516666,17.333332,17.469999,17.469999,10800,895
2017-04-18,17.48,17.48,17.309999,17.43,17.43,26400,896
2017-04-19,17.51,17.65,17.486668,17.486668,17.486668,21600,897
2017-04-20,17.553333,17.683332,17.523333,17.683332,17.683332,11400,898
2017-04-21,17.623333,17.623333,17.436666,17.436666,17.436666,3900,899
2017-04-24,17.66,17.746668,17.65,17.716667,17.716667,7200,900
2017-04-25,17.780001,18.02,17.780001,17.883333,17.883333,30900,901
2017-04-26,17.843332,17.91,17.82,17.886667,17.886667,5400,902
2017-04-27,17.956667,18.233334,17.956667,18.163334,18.163334,8400,903
2017-04-28,18.223333,18.379999,18.223333,18.333332,18.333332,21900,904
2017-05-01,18.299999,18.559999,18.26,18.559999,18.559999,132000,905
2017-05-02,18.540001,18.540001,18.290001,18.343332,18.343332,9600,906
2017-05-03,18.316668,18.316668,18.166668,18.193333,18.193333,7200,907
2017-05-04,18.156668,18.156668,18.023333,18.07,18.07,9300,908
2017-05-05,18.046667,18.106667,18.046667,18.106667,18.106667,3900,909
2017-05-08,17.876667,17.876667,17.876667,17.876667,17.876667,1800,910
2017-05-09,17.83,18.026667,17.83,17.956667,17.956667,3900,911
2017-05-10,18.01,18.073334,18.01,18.023333,18.023333,3000,912
2017-05-11,18.143333,18.206667,18.046667,18.186666,18.186666,12900,913
2017-05-12,18.25,18.290001,18.216667,18.216667,18.216667,57000,914
2017-05-15,18.203333,18.26,18.200001,18.223333,18.223333,99000,915
2017-05-16,18.280001,18.280001,18.083332,18.163334,18.163334,7800,916
2017-05-17,17.889999,17.889999,17.626667,17.68,17.68,6300,917
2017-05-18,17.916668,18.036667,17.799999,18.036667,18.036667,15900,918
2017-05-19,17.913334,17.913334,17.793333,17.796667,17.796667,3900,919
2017-05-22,17.799999,17.916668,17.75,17.916668,17.916668,10800,920
2017-05-23,17.863333,18.01,17.863333,17.996668,17.996668,5100,921
2017-05-24,17.940001,18.09,17.940001,18.09,18.09,7800,922
2017-05-25,18.253332,18.32,18.243334,18.316668,18.316668,28800,923
2017-05-26,18.353333,18.353333,18.353333,18.353333,18.353333,900,924
2017-05-30,18.193333,18.193333,17.983334,17.986668,17.986668,2400,925
2017-05-31,18.066668,18.166668,17.99,18.156668,18.156668,13200,926
2017-06-01,18.556667,18.563334,18.549999,18.549999,18.549999,9900,927
2017-06-02,18.59,18.9,18.59,18.860001,18.860001,29400,928
2017-06-05,19.053333,19.053333,18.719999,18.853333,18.853333,6300,929
2017-06-06,18.9,19.006666,18.813334,19.006666,19.006666,4200,930
2017-06-07,18.946667,19.063334,18.943333,19.063334,19.063334,5700,931
2017-06-08,19.043333,19.176666,19.043333,19.176666,19.176666,8400,932
2017-06-09,19.15,19.413334,18.903334,18.93,18.93,72300,933
2017-06-12,18.796667,18.796667,18.376667,18.653334,18.653334,12000,934
2017-06-13,18.696667,18.886667,18.696667,18.886667,18.886667,7200,935
2017-06-14,18.873333,18.969999,18.786667,18.863333,18.863333,4800,936
2017-06-15,18.74,18.74,18.603333,18.686666,18.686666,5700,937
2017-06-16,18.666668,18.719999,18.623333,18.700001,18.700001,4200,938
2017-06-19,18.966667,19.51,18.966667,19.506666,19.506666,20400,939
2017-06-20,19.426666,19.916668,19.426666,19.576668,19.576668,76200,940
2017-06-21,19.700001,20.25,19.700001,20.25,20.25,54300,941
2017-06-22,20.416668,20.57,20.333332,20.466667,20.466667,47700,942
2017-06-23,20.42,20.666668,20.34,20.666668,20.666668,57300,943
2017-06-26,20.9,21,20.726667,20.893333,20.893333,29700,944
2017-06-27,20.843332,20.933332,20.453333,20.476667,20.476667,19800,945
2017-06-28,20.456667,21.126667,20.456667,21.126667,21.126667,19800,946
2017-06-29,21.056667,21.056667,20.75,20.783333,20.783333,12300,947
2017-06-30,20.65,20.713333,20.6,20.66,20.66,36000,948
2017-07-03,20.65,20.9,20.576668,20.656668,20.656668,449100,949
2017-07-05,20.866667,20.93,20.666668,20.85,20.85,564300,950
2017-07-06,20.84,20.843332,20.483334,20.543333,20.543333,1705200,951
2017-07-07,20.583332,20.833332,20.583332,20.780001,20.780001,171000,952
2017-07-10,20.84,20.84,20.536667,20.58,20.58,195900,953
2017-07-11,20.653334,20.816668,20.593332,20.713333,20.713333,498600,954
2017-07-12,21.030001,21.030001,20.860001,20.976667,20.976667,52800,955
2017-07-13,20.946667,21.01,20.620001,20.933332,20.933332,37200,956
2017-07-14,21.146667,21.163334,21.040001,21.040001,21.040001,28200,957
2017-07-17,21.213333,21.213333,20.766666,20.773333,20.773333,309900,958
2017-07-18,20.923332,20.923332,20.713333,20.776667,20.776667,288000,959
2017-07-19,20.893333,21,20.816668,20.876667,20.876667,51600,960
2017-07-20,20.926666,21.08,20.926666,21.049999,21.049999,39000,961
2017-07-21,21.113333,21.136667,20.99,20.993334,20.993334,28500,962
2017-07-24,21.003332,21.236668,20.956667,21.233334,21.233334,20700,963
2017-07-25,21.35,21.35,20.983334,21.013332,21.013332,70800,964
2017-07-26,21.049999,21.110001,20.9,20.983334,20.983334,24000,965
2017-07-27,21.123333,21.123333,20.513332,20.58,20.58,23400,966
2017-07-28,20.540001,21.156668,20.540001,21.146667,21.146667,83100,967
2017-07-31,21.283333,21.283333,20.639999,20.68,20.68,56700,968
2017-08-01,20.736668,20.736668,20.290001,20.360001,20.360001,158400,969
2017-08-02,20.4,20.450001,20.046667,20.323334,20.323334,34200,970
2017-08-03,20.326668,20.436666,20.303333,20.336666,20.336666,53100,971
2017-08-04,20.403334,20.556667,20.393333,20.556667,20.556667,22200,972
2017-08-07,20.52,20.763332,20.52,20.736668,20.736668,186900,973
2017-08-08,20.683332,20.866667,20.626667,20.646667,20.646667,265500,974
2017-08-09,20.586666,20.726667,20.466667,20.476667,20.476667,31800,975
2017-08-10,20.42,20.42,19.879999,19.91,19.91,27900,976
2017-08-11,19.953333,20.193333,19.9,20.136667,20.136667,17100,977
2017-08-14,20.376667,20.483334,20.363333,20.433332,20.433332,45300,978
2017-08-15,20.513332,20.596666,20.406668,20.533333,20.533333,35700,979
2017-08-16,20.513332,20.636667,20.513332,20.540001,20.540001,19500,980
2017-08-17,20.496668,20.633333,20.213333,20.213333,20.213333,62100,981
2017-08-18,20.040001,20.266666,20.040001,20.123333,20.123333,12900,982
2017-08-21,20.09,20.326668,20.09,20.286667,20.286667,32700,983
2017-08-22,20.299999,20.753332,20.299999,20.753332,20.753332,18900,984
2017-08-23,20.666668,20.726667,20.606667,20.683332,20.683332,11400,985
2017-08-24,20.716667,20.780001,20.606667,20.776667,20.776667,7200,986
2017-08-25,20.903334,20.903334,20.536667,20.610001,20.610001,15300,987
2017-08-28,20.75,20.993334,20.74,20.946667,20.946667,10500,988
2017-08-29,20.816668,21.093332,20.816668,21.07,21.07,26400,989
2017-08-30,21.133333,21.426666,21.1,21.299999,21.299999,86400,990
2017-08-31,21.610001,21.92,21.333332,21.906668,21.906668,63900,991
2017-09-01,21.996668,22.049999,21.803333,21.996668,21.996668,34200,992
2017-09-05,21.996668,22,21.586666,21.886667,21.886667,30900,993
2017-09-06,21.84,21.84,21.563334,21.746668,21.746668,180900,994
2017-09-07,21.716667,21.736668,21.583332,21.68,21.68,20400,995
2017-09-08,21.776667,21.846666,21.673332,21.673332,21.673332,31200,996
2017-09-11,21.92,22.026667,21.74,21.943333,21.943333,759900,997
2017-09-12,21.85,21.85,21.663334,21.763332,21.763332,152700,998
2017-09-13,21.783333,21.913334,21.783333,21.85,21.85,114600,999
2017-09-14,21.736668,22.016666,21.736668,21.91,21.91,77100,1000
2017-09-15,22.036667,22.036667,21.75,21.873333,21.873333,69600,1001
2017-09-18,21.816668,22.129999,21.816668,22.093332,22.093332,90600,1002
2017-09-19,22.01,22.01,21.703333,21.746668,21.746668,40500,1003
2017-09-20,21.91,22.040001,21.846666,21.933332,21.933332,22500,1004
2017-09-21,21.91,22.073334,21.9,21.953333,21.953333,65700,1005
2017-09-22,22.01,22.033333,21.686666,21.813334,21.813334,96000,1006
2017-09-25,21.780001,21.903334,21.57,21.833332,21.833332,126000,1007
2017-09-26,21.973333,21.973333,21.610001,21.610001,21.610001,86100,1008
2017-09-27,21.816668,22.126667,21.816668,22.033333,22.033333,131400,1009
2017-09-28,21.933332,22.476667,21.933332,22.33,22.33,42900,1010
2017-09-29,22.343332,22.573334,22.343332,22.563334,22.563334,59100,1011
2017-10-02,22.82,22.853333,22.646667,22.84,22.84,71700,1012
2017-10-03,22.82,22.883333,22.636667,22.76,22.76,109500,1013
2017-10-04,22.92,23.030001,22.879999,23.030001,23.030001,40200,1014
2017-10-05,23.023333,23.040001,22.889999,23.040001,23.040001,38400,1015
2017-10-06,23.046667,23.123333,22.873333,22.923332,22.923332,45900,1016
2017-10-09,22.946667,22.959999,22.773333,22.82,22.82,73500,1017
2017-10-10,22.963333,22.963333,22.536667,22.723333,22.723333,48300,1018
2017-10-11,22.746668,22.966667,22.746668,22.879999,22.879999,23100,1019
2017-10-12,22.776667,23.09,22.633333,22.67,22.67,49200,1020
2017-10-13,22.623333,22.623333,22.35,22.35,22.35,23100,1021
2017-10-16,22.556667,22.846666,22.48,22.49,22.49,16200,1022
2017-10-17,22.656668,22.716667,22.486668,22.49,22.49,30300,1023
2017-10-18,22.753332,22.753332,22.573334,22.59,22.59,33600,1024
2017-10-19,22.453333,22.540001,22.326668,22.503332,22.503332,15600,1025
2017-10-20,22.57,22.873333,22.526667,22.726667,22.726667,32700,1026
2017-10-23,22.836666,22.836666,22.513332,22.513332,22.513332,18300,1027
2017-10-24,22.559999,22.686666,22.533333,22.533333,22.533333,8400,1028
2017-10-25,22.543333,22.563334,22.23,22.360001,22.360001,13800,1029
2017-10-26,22.426666,22.463333,22.183332,22.290001,22.290001,25800,1030
2017-10-27,22.473333,23.003332,22.473333,22.959999,22.959999,45000,1031
2017-10-30,23,23.049999,22.693333,22.693333,22.693333,40800,1032
2017-10-31,23.030001,23.233334,22.866667,23.1,23.1,331800,1033
2017-11-01,23.163334,23.26,22.486668,22.626667,22.626667,322200,1034
2017-11-02,22.75,23.139999,22.666668,23.043333,23.043333,62400,1035
2017-11-03,23.049999,23.373333,23.049999,23.356667,23.356667,38700,1036
2017-11-06,23.389999,23.416668,23.27,23.290001,23.290001,15000,1037
2017-11-07,23.366667,23.366667,22.986668,22.996668,22.996668,24300,1038
2017-11-08,23.193333,23.193333,22.976667,23.023333,23.023333,16200,1039
2017-11-09,22.863333,23.030001,22.603333,22.83,22.83,19500,1040
2017-11-10,22.816668,22.959999,22.673332,22.879999,22.879999,128700,1041
2017-11-13,22.549999,22.709999,22.493334,22.546667,22.546667,23700,1042
2017-11-14,22.483334,22.483334,22.213333,22.43,22.43,66900,1043
2017-11-15,22.486668,22.526667,22.073334,22.526667,22.526667,32400,1044
2017-11-16,22.683332,23.033333,22.683332,22.959999,22.959999,147600,1045
2017-11-17,23.219999,23.219999,22.73,22.809999,22.809999,45300,1046
2017-11-20,22.950001,22.950001,22.723333,22.860001,22.860001,30600,1047
2017-11-21,22.966667,23.223333,22.966667,23.206667,23.206667,31500,1048
2017-11-22,23.32,23.32,23.139999,23.203333,23.203333,27600,1049
2017-11-24,23.236668,23.313334,23.23,23.290001,23.290001,7500,1050
2017-11-27,23.386667,23.43,23.243334,23.276667,23.276667,30600,1051
2017-11-28,23.183332,23.48,23.16,23.476667,23.476667,37200,1052
2017-11-29,23.459999,23.620001,23.040001,23.176666,23.176666,63000,1053
2017-11-30,23.333332,23.856667,23.333332,23.85,23.85,41400,1054
2017-12-01,23.756666,23.863333,23.073334,23.673332,23.673332,47400,1055
2017-12-04,23.873333,23.933332,22.636667,22.66,22.66,700200,1056
2017-12-05,22.639999,22.886667,22.416668,22.453333,22.453333,338400,1057
2017-12-06,22.366667,22.433332,22.106667,22.383333,22.383333,550800,1058
2017-12-07,22.290001,23.013332,22.290001,22.913334,22.913334,38100,1059
2017-12-08,23.223333,23.393333,23.203333,23.293333,23.293333,187500,1060
2017-12-11,23.48,23.49,23.309999,23.316668,23.316668,41700,1061
2017-12-12,23.299999,23.523333,23.116667,23.116667,23.116667,60900,1062
2017-12-13,23.176666,23.533333,23.176666,23.43,23.43,11700,1063
2017-12-14,23.530001,23.573334,23.139999,23.163334,23.163334,39600,1064
2017-12-15,23.256666,23.273333,23.126667,23.27,23.27,74100,1065
2017-12-18,23.463333,23.463333,23.233334,23.360001,23.360001,43200,1066
2017-12-19,23.283333,23.52,23.25,23.313334,23.313334,257400,1067
2017-12-20,23.356667,23.43,23.333332,23.403334,23.403334,25200,1068
2017-12-21,23.596666,23.596666,23.440001,23.440001,23.440001,11700,1069
2017-12-22,23.826668,23.940001,23.623333,23.940001,23.940001,20400,1070
2017-12-26,23.940001,24.106667,23.893333,24.1,24.1,20100,1071
2017-12-27,24.216667,24.306667,24.110001,24.306667,24.306667,24300,1072
2017-12-28,24.209999,24.466667,24.209999,24.466667,24.466667,27600,1073
2017-12-29,24.476667,24.496668,24.023333,24.023333,24.023333,52500,1074
2018-01-02,24.096666,24.286667,23.956667,24.273333,24.273333,60600,1075
2018-01-03,24.483334,24.543333,24.376667,24.543333,24.543333,43200,1076
2018-01-04,24.713333,24.713333,24.42,24.52,24.52,70200,1077
2018-01-05,24.82,24.82,24.450001,24.573334,24.573334,42600,1078
2018-01-08,24.663334,24.866667,24.096666,24.286667,24.286667,62700,1079
2018-01-09,24.456667,24.846666,24.450001,24.826668,24.826668,52500,1080
2018-01-10,24.673332,25.030001,24.673332,25.030001,25.030001,42600,1081
2018-01-11,25.116667,25.213333,25.049999,25.196667,25.196667,28200,1082
2018-01-12,25.18,25.416668,25.046667,25.376667,25.376667,57000,1083
2018-01-16,25.496668,25.68,24.906668,25.023333,25.023333,67500,1084
2018-01-17,25,25.176666,24.923332,25.120001,25.120001,24600,1085
2018-01-18,25.103333,25.366667,25.103333,25.346666,25.346666,41100,1086
2018-01-19,25.43,25.676666,25.43,25.676666,25.676666,42900,1087
2018-01-22,25.799999,26.213333,25.799999,26.209999,26.209999,44400,1088
2018-01-23,26.219999,26.676666,26.16,26.643333,26.643333,60300,1089
2018-01-24,26.83,26.83,26.173332,26.41,26.41,67800,1090
2018-01-25,26.586666,26.596666,26.343332,26.596666,26.596666,32100,1091
2018-01-26,26.596666,26.723333,26.463333,26.673332,26.673332,29700,1092
2018-01-29,26.563334,26.853333,26.563334,26.776667,26.776667,27900,1093
2018-01-30,26.27,26.6,26.026667,26.42,26.42,142800,1094
2018-01-31,26.65,26.65,26.190001,26.280001,26.280001,32400,1095
2018-02-01,26.296667,26.58,26.040001,26.440001,26.440001,41700,1096
2018-02-02,26.146667,26.383333,25.940001,25.940001,25.940001,66000,1097
2018-02-05,25.790001,26.083332,25.066668,25.136667,25.136667,100500,1098
2018-02-06,24.469999,25.463333,24.146667,25.42,25.42,99600,1099
2018-02-07,25.346666,25.676666,25.346666,25.606667,25.606667,42900,1100
2018-02-08,25.413334,25.413334,24.206667,24.206667,24.206667,50400,1101
2018-02-09,24.459999,24.48,23.25,24.34,24.34,147600,1102
2018-02-12,24.656668,25.120001,24.43,24.926666,24.926666,154800,1103
2018-02-13,24.690001,25.083332,24.683332,24.996668,24.996668,28500,1104
2018-02-14,25.033333,25.866667,25.033333,25.82,25.82,51300,1105
2018-02-15,25.993334,26.043333,25.596666,25.993334,25.993334,56100,1106
2018-02-16,26.123333,26.32,25.99,26.219999,26.219999,43800,1107
2018-02-20,26.156668,26.343332,25.893333,25.893333,25.893333,18300,1108
2018-02-21,26.059999,26.559999,25.996668,25.996668,25.996668,62400,1109
2018-02-22,26.226667,26.396667,25.926666,26.013332,26.013332,20700,1110
2018-02-23,26.223333,26.24,25.693333,26.24,26.24,21600,1111
2018-02-26,26.486668,26.526667,26.296667,26.473333,26.473333,29400,1112
2018-02-27,26.379999,26.413334,26.17,26.206667,26.206667,41400,1113
2018-02-28,26.4,26.4,25.799999,25.799999,25.799999,29700,1114
2018-03-01,25.559999,25.573334,25.17,25.383333,25.383333,28500,1115
2018-03-02,25.440001,26.333332,25.333332,26.333332,26.333332,20400,1116
2018-03-05,26.263332,26.573334,26.166668,26.549999,26.549999,74700,1117
2018-03-06,26.526667,26.526667,26.200001,26.496668,26.496668,24600,1118
2018-03-07,26.193333,26.889999,26.193333,26.889999,26.889999,28200,1119
2018-03-08,26.863333,27.133333,26.806667,27.1,27.1,27000,1120
2018-03-09,27.253332,27.553333,27.243334,27.52,27.52,65400,1121
2018-03-12,27.733334,27.733334,27.41,27.6,27.6,33000,1122
2018-03-13,27.616667,27.626667,27.203333,27.35,27.35,30000,1123
2018-03-14,27.360001,27.396667,27.123333,27.243334,27.243334,38700,1124
2018-03-15,27.166668,27.166668,26.833332,26.93,26.93,36900,1125
2018-03-16,27.046667,27.046667,26.743334,26.799999,26.799999,10800,1126
2018-03-19,26.576668,26.76,26.08,26.133333,26.133333,24900,1127
2018-03-20,26.393333,26.736668,26.393333,26.726667,26.726667,15900,1128
2018-03-21,26.73,26.846666,26.626667,26.709999,26.709999,17400,1129
2018-03-22,26.336666,26.626667,25.91,25.959999,25.959999,35700,1130
2018-03-23,25.950001,26.073334,25.543333,25.543333,25.543333,41700,1131
2018-03-26,25.943333,26.223333,25.493334,26.209999,26.209999,21300,1132
2018-03-27,26.343332,26.343332,25.156668,25.156668,25.156668,46500,1133
2018-03-28,25,25.333332,24.753332,25.166668,25.166668,62700,1134
2018-03-29,25.026667,25.506666,25.013332,25.389999,25.389999,10800,1135
2018-04-02,25.056667,25.233334,24.02,24.200001,24.200001,45300,1136
2018-04-03,24.273333,24.450001,23.966667,24.27,24.27,22200,1137
2018-04-04,23.806667,25.056667,23.806667,25.049999,25.049999,29700,1138
2018-04-05,25.08,25.08,24.643333,24.68,24.68,38700,1139
2018-04-06,24.25,24.25,23.629999,23.923332,23.923332,81000,1140
2018-04-09,24.763332,25.566668,24.763332,25.200001,25.200001,57300,1141
2018-04-10,25.530001,26.053333,25.530001,25.986668,25.986668,21300,1142
2018-04-11,25.923332,26.286667,25.923332,26.1,26.1,23700,1143
2018-04-12,26.363333,26.836666,26.363333,26.75,26.75,30000,1144
2018-04-13,26.956667,26.956667,26.306667,26.5,26.5,30600,1145
2018-04-16,26.933332,26.933332,25.943333,26.139999,26.139999,40200,1146
2018-04-17,26.5,26.959999,26.360001,26.959999,26.959999,32100,1147
2018-04-18,27.103333,27.103333,26.793333,26.893333,26.893333,24900,1148
2018-04-19,27.01,27.01,26.393333,26.469999,26.469999,28800,1149
2018-04-20,26.383333,26.41,26.113333,26.166668,26.166668,18900,1150
2018-04-23,26.16,26.16,25.870001,25.98,25.98,15600,1151
2018-04-24,26.083332,26.16,25.346666,25.506666,25.506666,26100,1152
2018-04-25,25.58,25.58,25.016666,25.526667,25.526667,17700,1153
2018-04-26,25.693333,26.146667,25.693333,26.053333,26.053333,52200,1154
2018-04-27,26.123333,26.346666,26.093332,26.346666,26.346666,27600,1155
2018-04-30,26.403334,26.406668,25.959999,25.966667,25.966667,46200,1156
2018-05-01,26.063334,26.32,25.976667,26.32,26.32,229200,1157
2018-05-02,26.206667,26.503332,26.193333,26.193333,26.193333,18600,1158
2018-05-03,26.336666,26.363333,25.886667,26.123333,26.123333,372900,1159
2018-05-04,26.113333,26.530001,25.950001,26.356667,26.356667,25200,1160
2018-05-07,26.453333,26.886667,26.453333,26.77,26.77,20400,1161
2018-05-08,26.77,26.77,26.423332,26.636667,26.636667,151500,1162
2018-05-09,26.603333,27.049999,26.506666,26.959999,26.959999,22800,1163
